anio,hoja_excel,territorio_original,territorio_homologado_fino,territorio_homologado_agregado,nivel_territorial,territorio_padre,regla_territorio,actividad_original,actividad_homologada_fina,actividad_homologada_agregada,regla_actividad,huelgas,trabajadores_comprendidos,horas_hombre_perdidas,total_territorio_huelgas,total_territorio_trabajadores,total_territorio_horas,nota_fuente
2001,C-11,PASCO,pasco,pasco,regional,pasco,PASCO -> region homologada pasco en cuadro cruzado antiguo,"AGRICULTURA, GANDERIA, CAZA Y SILV.",agricultura,agricultura,agricultura -> agricultura,0.0,0.0,0.0,8.0,1042.0,22248.0,Cuadro cruzado actividad x territorio disponible en C-11.
2001,C-11,PASCO,pasco,pasco,regional,pasco,PASCO -> region homologada pasco en cuadro cruzado antiguo,EXPLOTACION DE MINAS Y CANTERAS,mineria,mineria,minas y canteras -> mineria,7.0,592.0,7848.0,8.0,1042.0,22248.0,Cuadro cruzado actividad x territorio disponible en C-11.
2001,C-11,PASCO,pasco,pasco,regional,pasco,PASCO -> region homologada pasco en cuadro cruzado antiguo,INDUSTRIA MANU- FACTURERA,industria_manu_facturera,industria_manu_facturera,sin traduccion adicional; se normaliza el texto,0.0,0.0,0.0,8.0,1042.0,22248.0,Cuadro cruzado actividad x territorio disponible en C-11.
2001,C-11,PASCO,pasco,pasco,regional,pasco,PASCO -> region homologada pasco en cuadro cruzado antiguo,CONSTRU- CCION,constru_ccion,constru_ccion,sin traduccion adicional; se normaliza el texto,1.0,450.0,14400.0,8.0,1042.0,22248.0,Cuadro cruzado actividad x territorio disponible en C-11.
2001,C-11,PASCO,pasco,pasco,regional,pasco,PASCO -> region homologada pasco en cuadro cruzado antiguo,HOTELES Y RESTAURAMTES,hoteles_y_restauramtes,hoteles_y_restauramtes,sin traduccion adicional; se normaliza el texto,0.0,0.0,0.0,8.0,1042.0,22248.0,Cuadro cruzado actividad x territorio disponible en C-11.
2001,C-11,PASCO,pasco,pasco,regional,pasco,PASCO -> region homologada pasco en cuadro cruzado antiguo,"ACTIV. INMOB., EMPRESARIALES Y DE ALQUILER",inmobiliario,inmobiliario,actividades inmobiliarias/alquiler -> inmobiliario,0.0,0.0,0.0,8.0,1042.0,22248.0,Cuadro cruzado actividad x territorio disponible en C-11.
2001,C-11,PASCO,pasco,pasco,regional,pasco,PASCO -> region homologada pasco en cuadro cruzado antiguo,ADMINISTRA. PUBLICA Y DEFENSA,administra_publica_y_defensa,administra_publica_y_defensa,sin traduccion adicional; se normaliza el texto,0.0,0.0,0.0,8.0,1042.0,22248.0,Cuadro cruzado actividad x territorio disponible en C-11.
2001,C-11,PIURA,piura,piura,regional,piura,PIURA -> region homologada piura en cuadro cruzado antiguo,"AGRICULTURA, GANDERIA, CAZA Y SILV.",agricultura,agricultura,agricultura -> agricultura,0.0,0.0,0.0,3.0,678.0,14312.0,Cuadro cruzado actividad x territorio disponible en C-11.
2001,C-11,PIURA,piura,piura,regional,piura,PIURA -> region homologada piura en cuadro cruzado antiguo,EXPLOTACION DE MINAS Y CANTERAS,mineria,mineria,minas y canteras -> mineria,0.0,0.0,0.0,3.0,678.0,14312.0,Cuadro cruzado actividad x territorio disponible en C-11.
2001,C-11,PIURA,piura,piura,regional,piura,PIURA -> region homologada piura en cuadro cruzado antiguo,INDUSTRIA MANU- FACTURERA,industria_manu_facturera,industria_manu_facturera,sin traduccion adicional; se normaliza el texto,1.0,404.0,3232.0,3.0,678.0,14312.0,Cuadro cruzado actividad x territorio disponible en C-11.
2001,C-11,PIURA,piura,piura,regional,piura,PIURA -> region homologada piura en cuadro cruzado antiguo,CONSTRU- CCION,constru_ccion,constru_ccion,sin traduccion adicional; se normaliza el texto,2.0,274.0,11080.0,3.0,678.0,14312.0,Cuadro cruzado actividad x territorio disponible en C-11.
2001,C-11,PIURA,piura,piura,regional,piura,PIURA -> region homologada piura en cuadro cruzado antiguo,HOTELES Y RESTAURAMTES,hoteles_y_restauramtes,hoteles_y_restauramtes,sin traduccion adicional; se normaliza el texto,0.0,0.0,0.0,3.0,678.0,14312.0,Cuadro cruzado actividad x territorio disponible en C-11.
2001,C-11,PIURA,piura,piura,regional,piura,PIURA -> region homologada piura en cuadro cruzado antiguo,"ACTIV. INMOB., EMPRESARIALES Y DE ALQUILER",inmobiliario,inmobiliario,actividades inmobiliarias/alquiler -> inmobiliario,0.0,0.0,0.0,3.0,678.0,14312.0,Cuadro cruzado actividad x territorio disponible en C-11.
2001,C-11,PIURA,piura,piura,regional,piura,PIURA -> region homologada piura en cuadro cruzado antiguo,ADMINISTRA. PUBLICA Y DEFENSA,administra_publica_y_defensa,administra_publica_y_defensa,sin traduccion adicional; se normaliza el texto,0.0,0.0,0.0,3.0,678.0,14312.0,Cuadro cruzado actividad x territorio disponible en C-11.
2001,C-11,PAITA,paita,paita,zona,,PAITA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"AGRICULTURA, GANDERIA, CAZA Y SILV.",agricultura,agricultura,agricultura -> agricultura,2.0,1303.0,207616.0,40.0,11050.0,488930.0,Cuadro cruzado actividad x territorio disponible en C-11.
2001,C-11,PAITA,paita,paita,zona,,PAITA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,EXPLOTACION DE MINAS Y CANTERAS,mineria,mineria,minas y canteras -> mineria,15.0,2121.0,70008.0,40.0,11050.0,488930.0,Cuadro cruzado actividad x territorio disponible en C-11.
2001,C-11,PAITA,paita,paita,zona,,PAITA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,INDUSTRIA MANU- FACTURERA,industria_manu_facturera,industria_manu_facturera,sin traduccion adicional; se normaliza el texto,11.0,6128.0,175626.0,40.0,11050.0,488930.0,Cuadro cruzado actividad x territorio disponible en C-11.
2001,C-11,PAITA,paita,paita,zona,,PAITA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,CONSTRU- CCION,constru_ccion,constru_ccion,sin traduccion adicional; se normaliza el texto,9.0,1359.0,34568.0,40.0,11050.0,488930.0,Cuadro cruzado actividad x territorio disponible en C-11.
2001,C-11,PAITA,paita,paita,zona,,PAITA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,HOTELES Y RESTAURAMTES,hoteles_y_restauramtes,hoteles_y_restauramtes,sin traduccion adicional; se normaliza el texto,1.0,73.0,584.0,40.0,11050.0,488930.0,Cuadro cruzado actividad x territorio disponible en C-11.
2001,C-11,PAITA,paita,paita,zona,,PAITA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"ACTIV. INMOB., EMPRESARIALES Y DE ALQUILER",inmobiliario,inmobiliario,actividades inmobiliarias/alquiler -> inmobiliario,1.0,30.0,240.0,40.0,11050.0,488930.0,Cuadro cruzado actividad x territorio disponible en C-11.
2001,C-11,PAITA,paita,paita,zona,,PAITA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,ADMINISTRA. PUBLICA Y DEFENSA,administra_publica_y_defensa,administra_publica_y_defensa,sin traduccion adicional; se normaliza el texto,1.0,36.0,288.0,40.0,11050.0,488930.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,CUSCO,cusco,cusco,regional,cusco,CUSCO -> region homologada cusco en cuadro cruzado antiguo,"AGRICULTURA, GANDERIA, CAZA Y SILV.",agricultura,agricultura,agricultura -> agricultura,0.0,0.0,0.0,0.0,236.0,7488.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,CUSCO,cusco,cusco,regional,cusco,CUSCO -> region homologada cusco en cuadro cruzado antiguo,EXPLOTACION DE MINAS Y CANTERAS,mineria,mineria,minas y canteras -> mineria,0.0,0.0,0.0,0.0,236.0,7488.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,CUSCO,cusco,cusco,regional,cusco,CUSCO -> region homologada cusco en cuadro cruzado antiguo,INDUSTRIA MANU- FACTURERA,industria_manu_facturera,industria_manu_facturera,sin traduccion adicional; se normaliza el texto,0.0,0.0,0.0,0.0,236.0,7488.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,CUSCO,cusco,cusco,regional,cusco,CUSCO -> region homologada cusco en cuadro cruzado antiguo,SUMINISTRO DE ELECTRICIDAD GAS Y AGUA,electricidad_agua,electricidad_agua,electricidad/gas/agua -> electricidad_agua,0.0,0.0,0.0,0.0,236.0,7488.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,CUSCO,cusco,cusco,regional,cusco,CUSCO -> region homologada cusco en cuadro cruzado antiguo,CONSTRU- CCION,constru_ccion,constru_ccion,sin traduccion adicional; se normaliza el texto,,233.0,7456.0,0.0,236.0,7488.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,CUSCO,cusco,cusco,regional,cusco,CUSCO -> region homologada cusco en cuadro cruzado antiguo,"TRANSPORTE, ALMACENAM. Y COMUNIC.",transporte,transporte,transporte/comunicaciones -> transporte,,3.0,32.0,0.0,236.0,7488.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,CUSCO,cusco,cusco,regional,cusco,CUSCO -> region homologada cusco en cuadro cruzado antiguo,"ACTIV. INMOB., EMPRESARIALES Y DE ALQUILER",inmobiliario,inmobiliario,actividades inmobiliarias/alquiler -> inmobiliario,0.0,0.0,0.0,0.0,236.0,7488.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,CUSCO,cusco,cusco,regional,cusco,CUSCO -> region homologada cusco en cuadro cruzado antiguo,ADMINISTRA. PUBLICA Y DEFENSA,administra_publica_y_defensa,administra_publica_y_defensa,sin traduccion adicional; se normaliza el texto,0.0,0.0,0.0,0.0,236.0,7488.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,CUSCO,cusco,cusco,regional,cusco,CUSCO -> region homologada cusco en cuadro cruzado antiguo,SERVICIOS SOCIALES Y DE SALUD,salud_social,salud_social,servicios sociales y de salud -> salud_social,0.0,0.0,0.0,0.0,236.0,7488.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,QUILLABAMBA,quillabamba,quillabamba,zona,,QUILLABAMBA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"AGRICULTURA, GANDERIA, CAZA Y SILV.",agricultura,agricultura,agricultura -> agricultura,0.0,0.0,0.0,1.0,960.0,23040.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,QUILLABAMBA,quillabamba,quillabamba,zona,,QUILLABAMBA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,EXPLOTACION DE MINAS Y CANTERAS,mineria,mineria,minas y canteras -> mineria,0.0,0.0,0.0,1.0,960.0,23040.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,QUILLABAMBA,quillabamba,quillabamba,zona,,QUILLABAMBA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,INDUSTRIA MANU- FACTURERA,industria_manu_facturera,industria_manu_facturera,sin traduccion adicional; se normaliza el texto,0.0,0.0,0.0,1.0,960.0,23040.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,QUILLABAMBA,quillabamba,quillabamba,zona,,QUILLABAMBA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,SUMINISTRO DE ELECTRICIDAD GAS Y AGUA,electricidad_agua,electricidad_agua,electricidad/gas/agua -> electricidad_agua,0.0,0.0,0.0,1.0,960.0,23040.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,QUILLABAMBA,quillabamba,quillabamba,zona,,QUILLABAMBA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,CONSTRU- CCION,constru_ccion,constru_ccion,sin traduccion adicional; se normaliza el texto,0.0,0.0,0.0,1.0,960.0,23040.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,QUILLABAMBA,quillabamba,quillabamba,zona,,QUILLABAMBA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"TRANSPORTE, ALMACENAM. Y COMUNIC.",transporte,transporte,transporte/comunicaciones -> transporte,0.0,0.0,0.0,1.0,960.0,23040.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,QUILLABAMBA,quillabamba,quillabamba,zona,,QUILLABAMBA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"ACTIV. INMOB., EMPRESARIALES Y DE ALQUILER",inmobiliario,inmobiliario,actividades inmobiliarias/alquiler -> inmobiliario,1.0,960.0,23040.0,1.0,960.0,23040.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,QUILLABAMBA,quillabamba,quillabamba,zona,,QUILLABAMBA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,ADMINISTRA. PUBLICA Y DEFENSA,administra_publica_y_defensa,administra_publica_y_defensa,sin traduccion adicional; se normaliza el texto,0.0,0.0,0.0,1.0,960.0,23040.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,QUILLABAMBA,quillabamba,quillabamba,zona,,QUILLABAMBA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,SERVICIOS SOCIALES Y DE SALUD,salud_social,salud_social,servicios sociales y de salud -> salud_social,0.0,0.0,0.0,1.0,960.0,23040.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,ABANCAY,abancay,abancay,zona,,ABANCAY -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"AGRICULTURA, GANDERIA, CAZA Y SILV.",agricultura,agricultura,agricultura -> agricultura,0.0,0.0,0.0,1.0,949.0,27328.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,ABANCAY,abancay,abancay,zona,,ABANCAY -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,EXPLOTACION DE MINAS Y CANTERAS,mineria,mineria,minas y canteras -> mineria,0.0,0.0,0.0,1.0,949.0,27328.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,ABANCAY,abancay,abancay,zona,,ABANCAY -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,INDUSTRIA MANU- FACTURERA,industria_manu_facturera,industria_manu_facturera,sin traduccion adicional; se normaliza el texto,0.0,0.0,0.0,1.0,949.0,27328.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,ABANCAY,abancay,abancay,zona,,ABANCAY -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,SUMINISTRO DE ELECTRICIDAD GAS Y AGUA,electricidad_agua,electricidad_agua,electricidad/gas/agua -> electricidad_agua,0.0,0.0,0.0,1.0,949.0,27328.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,ABANCAY,abancay,abancay,zona,,ABANCAY -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,CONSTRU- CCION,constru_ccion,constru_ccion,sin traduccion adicional; se normaliza el texto,1.0,949.0,27328.0,1.0,949.0,27328.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,ABANCAY,abancay,abancay,zona,,ABANCAY -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"TRANSPORTE, ALMACENAM. Y COMUNIC.",transporte,transporte,transporte/comunicaciones -> transporte,0.0,0.0,0.0,1.0,949.0,27328.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,ABANCAY,abancay,abancay,zona,,ABANCAY -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"ACTIV. INMOB., EMPRESARIALES Y DE ALQUILER",inmobiliario,inmobiliario,actividades inmobiliarias/alquiler -> inmobiliario,0.0,0.0,0.0,1.0,949.0,27328.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,ABANCAY,abancay,abancay,zona,,ABANCAY -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,ADMINISTRA. PUBLICA Y DEFENSA,administra_publica_y_defensa,administra_publica_y_defensa,sin traduccion adicional; se normaliza el texto,0.0,0.0,0.0,1.0,949.0,27328.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,ABANCAY,abancay,abancay,zona,,ABANCAY -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,SERVICIOS SOCIALES Y DE SALUD,salud_social,salud_social,servicios sociales y de salud -> salud_social,0.0,0.0,0.0,1.0,949.0,27328.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,PUNO,puno,puno,regional,puno,PUNO -> region homologada puno en cuadro cruzado antiguo,"AGRICULTURA, GANDERIA, CAZA Y SILV.",agricultura,agricultura,agricultura -> agricultura,0.0,0.0,0.0,1.0,76.0,2568.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,PUNO,puno,puno,regional,puno,PUNO -> region homologada puno en cuadro cruzado antiguo,EXPLOTACION DE MINAS Y CANTERAS,mineria,mineria,minas y canteras -> mineria,0.0,0.0,0.0,1.0,76.0,2568.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,PUNO,puno,puno,regional,puno,PUNO -> region homologada puno en cuadro cruzado antiguo,INDUSTRIA MANU- FACTURERA,industria_manu_facturera,industria_manu_facturera,sin traduccion adicional; se normaliza el texto,0.0,0.0,0.0,1.0,76.0,2568.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,PUNO,puno,puno,regional,puno,PUNO -> region homologada puno en cuadro cruzado antiguo,SUMINISTRO DE ELECTRICIDAD GAS Y AGUA,electricidad_agua,electricidad_agua,electricidad/gas/agua -> electricidad_agua,1.0,70.0,560.0,1.0,76.0,2568.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,PUNO,puno,puno,regional,puno,PUNO -> region homologada puno en cuadro cruzado antiguo,CONSTRU- CCION,constru_ccion,constru_ccion,sin traduccion adicional; se normaliza el texto,0.0,0.0,0.0,1.0,76.0,2568.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,PUNO,puno,puno,regional,puno,PUNO -> region homologada puno en cuadro cruzado antiguo,"TRANSPORTE, ALMACENAM. Y COMUNIC.",transporte,transporte,transporte/comunicaciones -> transporte,,6.0,2008.0,1.0,76.0,2568.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,PUNO,puno,puno,regional,puno,PUNO -> region homologada puno en cuadro cruzado antiguo,"ACTIV. INMOB., EMPRESARIALES Y DE ALQUILER",inmobiliario,inmobiliario,actividades inmobiliarias/alquiler -> inmobiliario,0.0,0.0,0.0,1.0,76.0,2568.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,PUNO,puno,puno,regional,puno,PUNO -> region homologada puno en cuadro cruzado antiguo,ADMINISTRA. PUBLICA Y DEFENSA,administra_publica_y_defensa,administra_publica_y_defensa,sin traduccion adicional; se normaliza el texto,0.0,0.0,0.0,1.0,76.0,2568.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,PUNO,puno,puno,regional,puno,PUNO -> region homologada puno en cuadro cruzado antiguo,SERVICIOS SOCIALES Y DE SALUD,salud_social,salud_social,servicios sociales y de salud -> salud_social,0.0,0.0,0.0,1.0,76.0,2568.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,JULIACA,juliaca,juliaca,zona,,JULIACA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"AGRICULTURA, GANDERIA, CAZA Y SILV.",agricultura,agricultura,agricultura -> agricultura,0.0,0.0,0.0,0.0,3.0,2360.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,JULIACA,juliaca,juliaca,zona,,JULIACA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,EXPLOTACION DE MINAS Y CANTERAS,mineria,mineria,minas y canteras -> mineria,0.0,0.0,0.0,0.0,3.0,2360.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,JULIACA,juliaca,juliaca,zona,,JULIACA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,INDUSTRIA MANU- FACTURERA,industria_manu_facturera,industria_manu_facturera,sin traduccion adicional; se normaliza el texto,0.0,0.0,0.0,0.0,3.0,2360.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,JULIACA,juliaca,juliaca,zona,,JULIACA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,SUMINISTRO DE ELECTRICIDAD GAS Y AGUA,electricidad_agua,electricidad_agua,electricidad/gas/agua -> electricidad_agua,0.0,0.0,0.0,0.0,3.0,2360.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,JULIACA,juliaca,juliaca,zona,,JULIACA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,CONSTRU- CCION,constru_ccion,constru_ccion,sin traduccion adicional; se normaliza el texto,0.0,0.0,0.0,0.0,3.0,2360.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,JULIACA,juliaca,juliaca,zona,,JULIACA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"TRANSPORTE, ALMACENAM. Y COMUNIC.",transporte,transporte,transporte/comunicaciones -> transporte,,3.0,2360.0,0.0,3.0,2360.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,JULIACA,juliaca,juliaca,zona,,JULIACA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,"ACTIV. INMOB., EMPRESARIALES Y DE ALQUILER",inmobiliario,inmobiliario,actividades inmobiliarias/alquiler -> inmobiliario,0.0,0.0,0.0,0.0,3.0,2360.0,Cuadro cruzado actividad x territorio disponible en C-11.
2002,C-11,JULIACA,juliaca,juliaca,zona,,JULIACA -> zona en cuadro cruzado antiguo; sin region_padre inferida automaticamente,ADMINISTRA. PUBLICA Y DEFENSA,administra_publica_y_defensa,administra_publica_y_defensa,sin traduccion adicional; se normaliza el texto,0.0,0.0,0.0,0.0,3.0,2360.0,Cuadro cruzado actividad x territorio disponible en C-11.
