anio,hoja_excel,territorio_original,territorio_homologado_agregado,nivel_territorial,metrica,total_extraido,total_fuente,diferencia,estado
2016,C-11,CERRO DE PASCO,cerro_de_pasco,zona,trabajadores_comprendidos,0.0,,,sin_total
2016,C-11,CERRO DE PASCO,cerro_de_pasco,zona,horas_hombre_perdidas,30224.0,30224.0,0.0,ok
2016,C-11,PIURA,piura,zona,huelgas,2.0,2.0,0.0,ok
2016,C-11,PIURA,piura,zona,trabajadores_comprendidos,357.0,357.0,0.0,ok
2016,C-11,PIURA,piura,zona,horas_hombre_perdidas,46512.0,46512.0,0.0,ok
2016,C-11,TACNA,tacna,zona,huelgas,0.0,0.0,0.0,ok
2016,C-11,TACNA,tacna,zona,trabajadores_comprendidos,172.0,172.0,0.0,ok
2016,C-11,TACNA,tacna,zona,horas_hombre_perdidas,43920.0,43920.0,0.0,ok
2016,C-11,TUMBES,tumbes,zona,huelgas,0.0,0.0,0.0,ok
2016,C-11,TUMBES,tumbes,zona,trabajadores_comprendidos,216.0,216.0,0.0,ok
2016,C-11,TUMBES,tumbes,zona,horas_hombre_perdidas,60576.0,60576.0,0.0,ok
2016,C-11,PUCALLPA,pucallpa,zona,huelgas,41.0,41.0,0.0,ok
2016,C-11,PUCALLPA,pucallpa,zona,trabajadores_comprendidos,20463.0,20463.0,0.0,ok
2016,C-11,PUCALLPA,pucallpa,zona,horas_hombre_perdidas,3084056.0,3084056.0,0.0,ok
2017,C-11,CHACHAPOYAS,chachapoyas,zona,huelgas,0.0,0.0,0.0,ok
2017,C-11,CHACHAPOYAS,chachapoyas,zona,trabajadores_comprendidos,0.0,0.0,0.0,ok
2017,C-11,CHACHAPOYAS,chachapoyas,zona,horas_hombre_perdidas,5088.0,5088.0,0.0,ok
2017,C-11,CHIMBOTE,chimbote,zona,huelgas,1.0,1.0,0.0,ok
2017,C-11,CHIMBOTE,chimbote,zona,trabajadores_comprendidos,225.0,225.0,0.0,ok
2017,C-11,CHIMBOTE,chimbote,zona,horas_hombre_perdidas,1800.0,1800.0,0.0,ok
2017,C-11,ABANCAY,abancay,zona,huelgas,0.0,0.0,0.0,ok
2017,C-11,ABANCAY,abancay,zona,trabajadores_comprendidos,0.0,0.0,0.0,ok
2017,C-11,ABANCAY,abancay,zona,horas_hombre_perdidas,4488.0,4488.0,0.0,ok
2017,C-11,AREQUIPA,arequipa,zona,huelgas,4.0,4.0,0.0,ok
2017,C-11,AREQUIPA,arequipa,zona,trabajadores_comprendidos,1310.0,1310.0,0.0,ok
2017,C-11,AREQUIPA,arequipa,zona,horas_hombre_perdidas,277776.0,277776.0,0.0,ok
2017,C-11,AYACUCHO,ayacucho,zona,huelgas,0.0,0.0,0.0,ok
2017,C-11,AYACUCHO,ayacucho,zona,trabajadores_comprendidos,0.0,0.0,0.0,ok
2017,C-11,AYACUCHO,ayacucho,zona,horas_hombre_perdidas,3000.0,3000.0,0.0,ok
2017,C-11,CUSCO,cusco,zona,huelgas,2.0,2.0,0.0,ok
2017,C-11,CUSCO,cusco,zona,trabajadores_comprendidos,685.0,685.0,0.0,ok
2017,C-11,CUSCO,cusco,zona,horas_hombre_perdidas,5480.0,5480.0,0.0,ok
2017,C-11,HUANCAVELICA,huancavelica,zona,huelgas,1.0,1.0,0.0,ok
2017,C-11,HUANCAVELICA,huancavelica,zona,trabajadores_comprendidos,320.0,320.0,0.0,ok
2017,C-11,HUANCAVELICA,huancavelica,zona,horas_hombre_perdidas,25592.0,25592.0,0.0,ok
2017,C-11,ICA,ica,zona,huelgas,1.0,1.0,0.0,ok
2017,C-11,ICA,ica,zona,trabajadores_comprendidos,930.0,930.0,0.0,ok
2017,C-11,ICA,ica,zona,horas_hombre_perdidas,141360.0,141360.0,0.0,ok
2017,C-11,PISCO,pisco,zona,huelgas,1.0,1.0,0.0,ok
2017,C-11,PISCO,pisco,zona,trabajadores_comprendidos,0.0,,,sin_total
2017,C-11,PISCO,pisco,zona,horas_hombre_perdidas,16856.0,16856.0,0.0,ok
2017,C-11,LA OROYA,la_oroya,zona,huelgas,2.0,2.0,0.0,ok
2017,C-11,LA OROYA,la_oroya,zona,trabajadores_comprendidos,664.0,664.0,0.0,ok
2017,C-11,LA OROYA,la_oroya,zona,horas_hombre_perdidas,18592.0,18592.0,0.0,ok
2017,C-11,TRUJILLO,trujillo,zona,huelgas,1.0,1.0,0.0,ok
2017,C-11,TRUJILLO,trujillo,zona,trabajadores_comprendidos,45.0,45.0,0.0,ok
2017,C-11,TRUJILLO,trujillo,zona,horas_hombre_perdidas,1800.0,1800.0,0.0,ok
2017,C-11,CHICLAYO,chiclayo,zona,huelgas,1.0,1.0,0.0,ok
2017,C-11,CHICLAYO,chiclayo,zona,trabajadores_comprendidos,672.0,672.0,0.0,ok
2017,C-11,CHICLAYO,chiclayo,zona,horas_hombre_perdidas,5376.0,5376.0,0.0,ok
2017,C-11,LIMA METROPOLITANA,lima_metropolitana,zona,huelgas,25.0,25.0,0.0,ok
2017,C-11,LIMA METROPOLITANA,lima_metropolitana,zona,trabajadores_comprendidos,47950.0,47950.0,0.0,ok
2017,C-11,LIMA METROPOLITANA,lima_metropolitana,zona,horas_hombre_perdidas,2022846.0,2022846.0,0.0,ok
2017,C-11,HUACHO,huacho,zona,huelgas,1.0,1.0,0.0,ok
2017,C-11,HUACHO,huacho,zona,trabajadores_comprendidos,250.0,250.0,0.0,ok
2017,C-11,HUACHO,huacho,zona,horas_hombre_perdidas,16000.0,16000.0,0.0,ok
2017,C-11,IQUITOS,iquitos,zona,huelgas,0.0,0.0,0.0,ok
2017,C-11,IQUITOS,iquitos,zona,trabajadores_comprendidos,0.0,0.0,0.0,ok
2017,C-11,IQUITOS,iquitos,zona,horas_hombre_perdidas,6936.0,6936.0,0.0,ok
2017,C-11,PUERTO MALDONADO,puerto_maldonado,zona,huelgas,0.0,0.0,0.0,ok
2017,C-11,PUERTO MALDONADO,puerto_maldonado,zona,trabajadores_comprendidos,0.0,0.0,0.0,ok
2017,C-11,PUERTO MALDONADO,puerto_maldonado,zona,horas_hombre_perdidas,600.0,600.0,0.0,ok
2017,C-11,MOQUEGUA,moquegua,zona,huelgas,1.0,1.0,0.0,ok
2017,C-11,MOQUEGUA,moquegua,zona,trabajadores_comprendidos,0.0,,,sin_total
2017,C-11,MOQUEGUA,moquegua,zona,horas_hombre_perdidas,411720.0,411720.0,0.0,ok
2017,C-11,CERRO DE PASCO,cerro_de_pasco,zona,huelgas,2.0,2.0,0.0,ok
2017,C-11,CERRO DE PASCO,cerro_de_pasco,zona,trabajadores_comprendidos,405.0,405.0,0.0,ok
2017,C-11,CERRO DE PASCO,cerro_de_pasco,zona,horas_hombre_perdidas,23160.0,23160.0,0.0,ok
2017,C-11,PIURA,piura,zona,huelgas,2.0,2.0,0.0,ok
2017,C-11,PIURA,piura,zona,trabajadores_comprendidos,105.0,105.0,0.0,ok
2017,C-11,PIURA,piura,zona,horas_hombre_perdidas,4920.0,4920.0,0.0,ok
2017,C-11,TACNA,tacna,zona,huelgas,0.0,0.0,0.0,ok
2017,C-11,TACNA,tacna,zona,trabajadores_comprendidos,0.0,0.0,0.0,ok
2017,C-11,TACNA,tacna,zona,horas_hombre_perdidas,4128.0,4128.0,0.0,ok
2017,C-11,TUMBES,tumbes,zona,huelgas,0.0,0.0,0.0,ok
2017,C-11,TUMBES,tumbes,zona,trabajadores_comprendidos,0.0,0.0,0.0,ok
2017,C-11,TUMBES,tumbes,zona,horas_hombre_perdidas,5184.0,5184.0,0.0,ok
2017,C-11,PUCALLPA,pucallpa,zona,huelgas,45.0,45.0,0.0,ok
2017,C-11,PUCALLPA,pucallpa,zona,trabajadores_comprendidos,56610.0,56610.0,0.0,ok
2017,C-11,PUCALLPA,pucallpa,zona,horas_hombre_perdidas,3006494.0,3006494.0,0.0,ok
2017,C-11,* : LA HUELGA FUE REGISTRADA EN LIMA METROPOLITANA (Huelga del Poder Judicial - noviembre 2016).,la_huelga_fue_registrada_en_lima_metropolitana_huelga_del_poder_judicial_noviembre_2016,zona,huelgas,0.0,,,sin_total
2017,C-11,* : LA HUELGA FUE REGISTRADA EN LIMA METROPOLITANA (Huelga del Poder Judicial - noviembre 2016).,la_huelga_fue_registrada_en_lima_metropolitana_huelga_del_poder_judicial_noviembre_2016,zona,trabajadores_comprendidos,0.0,,,sin_total
2017,C-11,* : LA HUELGA FUE REGISTRADA EN LIMA METROPOLITANA (Huelga del Poder Judicial - noviembre 2016).,la_huelga_fue_registrada_en_lima_metropolitana_huelga_del_poder_judicial_noviembre_2016,zona,horas_hombre_perdidas,0.0,,,sin_total
2018,C-11,CHIMBOTE,chimbote,zona,huelgas,0.0,0.0,0.0,ok
2018,C-11,CHIMBOTE,chimbote,zona,trabajadores_comprendidos,395.0,395.0,0.0,ok
2018,C-11,CHIMBOTE,chimbote,zona,horas_hombre_perdidas,2538.0,2538.0,0.0,ok
2018,C-11,HUARAZ,huaraz,zona,huelgas,1.0,1.0,0.0,ok
2018,C-11,HUARAZ,huaraz,zona,trabajadores_comprendidos,97.0,97.0,0.0,ok
2018,C-11,HUARAZ,huaraz,zona,horas_hombre_perdidas,1174.0,1174.0,0.0,ok
2018,C-11,AREQUIPA,arequipa,zona,huelgas,3.0,3.0,0.0,ok
2018,C-11,AREQUIPA,arequipa,zona,trabajadores_comprendidos,2662.0,2662.0,0.0,ok
2018,C-11,AREQUIPA,arequipa,zona,horas_hombre_perdidas,42600.0,42600.0,0.0,ok
2018,C-11,CAMANÁ,camana,zona,huelgas,1.0,1.0,0.0,ok
2018,C-11,CAMANÁ,camana,zona,trabajadores_comprendidos,200.0,200.0,0.0,ok
2018,C-11,CAMANÁ,camana,zona,horas_hombre_perdidas,1600.0,1600.0,0.0,ok
2018,C-11,AYACUCHO,ayacucho,zona,huelgas,1.0,1.0,0.0,ok
2018,C-11,AYACUCHO,ayacucho,zona,trabajadores_comprendidos,406.0,406.0,0.0,ok
2018,C-11,AYACUCHO,ayacucho,zona,horas_hombre_perdidas,39272.0,39272.0,0.0,ok
2018,C-11,CAJAMARCA,cajamarca,zona,huelgas,1.0,1.0,0.0,ok
2018,C-11,CAJAMARCA,cajamarca,zona,trabajadores_comprendidos,204.0,204.0,0.0,ok
2018,C-11,CAJAMARCA,cajamarca,zona,horas_hombre_perdidas,3654.0,3654.0,0.0,ok
2018,C-11,CALLAO,callao,zona,huelgas,1.0,1.0,0.0,ok
2018,C-11,CALLAO,callao,zona,trabajadores_comprendidos,0.0,,,sin_total
2018,C-11,CALLAO,callao,zona,horas_hombre_perdidas,10270.0,10270.0,0.0,ok
2018,C-11,CUSCO,cusco,zona,huelgas,1.0,1.0,0.0,ok
2018,C-11,CUSCO,cusco,zona,trabajadores_comprendidos,181.0,181.0,0.0,ok
2018,C-11,CUSCO,cusco,zona,horas_hombre_perdidas,14348.0,14348.0,0.0,ok
2018,C-11,HUANCAVELICA,huancavelica,zona,huelgas,1.0,1.0,0.0,ok
2018,C-11,HUANCAVELICA,huancavelica,zona,trabajadores_comprendidos,586.0,586.0,0.0,ok
2018,C-11,HUANCAVELICA,huancavelica,zona,horas_hombre_perdidas,42192.0,42192.0,0.0,ok
2018,C-11,HUÁNUCO,huanuco,zona,huelgas,0.0,0.0,0.0,ok
2018,C-11,HUÁNUCO,huanuco,zona,trabajadores_comprendidos,206.0,206.0,0.0,ok
2018,C-11,HUÁNUCO,huanuco,zona,horas_hombre_perdidas,1386.0,1386.0,0.0,ok
2018,C-11,ICA,ica,zona,huelgas,1.0,1.0,0.0,ok
2018,C-11,ICA,ica,zona,trabajadores_comprendidos,844.0,844.0,0.0,ok
2018,C-11,ICA,ica,zona,horas_hombre_perdidas,101444.0,101444.0,0.0,ok
2018,C-11,CHINCHA,chincha,zona,huelgas,1.0,1.0,0.0,ok
2018,C-11,CHINCHA,chincha,zona,trabajadores_comprendidos,310.0,310.0,0.0,ok
2018,C-11,CHINCHA,chincha,zona,horas_hombre_perdidas,17360.0,17360.0,0.0,ok
2018,C-11,HUANCAYO,huancayo,zona,huelgas,0.0,0.0,0.0,ok
2018,C-11,HUANCAYO,huancayo,zona,trabajadores_comprendidos,329.0,329.0,0.0,ok
2018,C-11,HUANCAYO,huancayo,zona,horas_hombre_perdidas,1974.0,1974.0,0.0,ok
2018,C-11,TRUJILLO,trujillo,zona,huelgas,2.0,2.0,0.0,ok
2018,C-11,TRUJILLO,trujillo,zona,trabajadores_comprendidos,0.0,,,sin_total
2018,C-11,TRUJILLO,trujillo,zona,horas_hombre_perdidas,38624.0,38624.0,0.0,ok
2018,C-11,CHICLAYO,chiclayo,zona,huelgas,3.0,3.0,0.0,ok
2018,C-11,CHICLAYO,chiclayo,zona,trabajadores_comprendidos,1115.0,1115.0,0.0,ok
2018,C-11,CHICLAYO,chiclayo,zona,horas_hombre_perdidas,39886.0,39886.0,0.0,ok
2018,C-11,LIMA METROPOLITANA,lima_metropolitana,zona,huelgas,25.0,25.0,0.0,ok
2018,C-11,LIMA METROPOLITANA,lima_metropolitana,zona,trabajadores_comprendidos,8924.0,8924.0,0.0,ok
2018,C-11,LIMA METROPOLITANA,lima_metropolitana,zona,horas_hombre_perdidas,177162.0,177162.0,0.0,ok
2018,C-11,HUACHO,huacho,zona,huelgas,5.0,5.0,0.0,ok
2018,C-11,HUACHO,huacho,zona,trabajadores_comprendidos,1350.0,1350.0,0.0,ok
2018,C-11,HUACHO,huacho,zona,horas_hombre_perdidas,115800.0,115800.0,0.0,ok
2018,C-11,IQUITOS,iquitos,zona,huelgas,0.0,0.0,0.0,ok
2018,C-11,IQUITOS,iquitos,zona,trabajadores_comprendidos,45.0,45.0,0.0,ok
2018,C-11,IQUITOS,iquitos,zona,horas_hombre_perdidas,540.0,540.0,0.0,ok
2018,C-11,MOQUEGUA,moquegua,zona,huelgas,0.0,0.0,0.0,ok
2018,C-11,MOQUEGUA,moquegua,zona,trabajadores_comprendidos,64.0,64.0,0.0,ok
2018,C-11,MOQUEGUA,moquegua,zona,horas_hombre_perdidas,384.0,384.0,0.0,ok
2018,C-11,CERRO DE PASCO,cerro_de_pasco,zona,huelgas,3.0,3.0,0.0,ok
2018,C-11,CERRO DE PASCO,cerro_de_pasco,zona,trabajadores_comprendidos,669.0,669.0,0.0,ok
2018,C-11,CERRO DE PASCO,cerro_de_pasco,zona,horas_hombre_perdidas,62616.0,62616.0,0.0,ok
2018,C-11,PIURA,piura,zona,huelgas,1.0,1.0,0.0,ok
2018,C-11,PIURA,piura,zona,trabajadores_comprendidos,0.0,,,sin_total
2018,C-11,PIURA,piura,zona,horas_hombre_perdidas,1892.0,1892.0,0.0,ok
2018,C-11,PUNO,puno,zona,huelgas,1.0,1.0,0.0,ok
2018,C-11,PUNO,puno,zona,trabajadores_comprendidos,128.0,128.0,0.0,ok
2018,C-11,PUNO,puno,zona,horas_hombre_perdidas,768.0,768.0,0.0,ok
2018,C-11,JULIACA,juliaca,zona,huelgas,0.0,0.0,0.0,ok
2018,C-11,JULIACA,juliaca,zona,trabajadores_comprendidos,37.0,37.0,0.0,ok
2018,C-11,JULIACA,juliaca,zona,horas_hombre_perdidas,222.0,222.0,0.0,ok
2018,C-11,TARAPOTO,tarapoto,zona,huelgas,0.0,0.0,0.0,ok
2018,C-11,TARAPOTO,tarapoto,zona,trabajadores_comprendidos,20.0,20.0,0.0,ok
2018,C-11,TARAPOTO,tarapoto,zona,horas_hombre_perdidas,240.0,240.0,0.0,ok
2018,C-11,TACNA,tacna,zona,huelgas,0.0,0.0,0.0,ok
2018,C-11,TACNA,tacna,zona,trabajadores_comprendidos,157.0,157.0,0.0,ok
2018,C-11,TACNA,tacna,zona,horas_hombre_perdidas,1884.0,1884.0,0.0,ok
2018,C-11,TUMBES,tumbes,zona,huelgas,1.0,1.0,0.0,ok
2018,C-11,TUMBES,tumbes,zona,trabajadores_comprendidos,80.0,80.0,0.0,ok
2018,C-11,TUMBES,tumbes,zona,horas_hombre_perdidas,1220.0,1220.0,0.0,ok
2018,C-11,PUCALLPA,pucallpa,zona,huelgas,54.0,54.0,0.0,ok
2018,C-11,PUCALLPA,pucallpa,zona,trabajadores_comprendidos,21496.0,21496.0,0.0,ok
2018,C-11,PUCALLPA,pucallpa,zona,horas_hombre_perdidas,738864.0,738864.0,0.0,ok
2019,C-11,AREQUIPA,arequipa,zona,huelgas,2.0,2.0,0.0,ok
2019,C-11,AREQUIPA,arequipa,zona,trabajadores_comprendidos,231.0,231.0,0.0,ok
2019,C-11,AREQUIPA,arequipa,zona,horas_hombre_perdidas,7888.0,7888.0,0.0,ok
2019,C-11,CALLAO,callao,zona,huelgas,1.0,1.0,0.0,ok
2019,C-11,CALLAO,callao,zona,trabajadores_comprendidos,975.0,975.0,0.0,ok
2019,C-11,CALLAO,callao,zona,horas_hombre_perdidas,15600.0,15600.0,0.0,ok
2019,C-11,CUSCO,cusco,zona,huelgas,1.0,1.0,0.0,ok
2019,C-11,CUSCO,cusco,zona,trabajadores_comprendidos,177.0,177.0,0.0,ok
2019,C-11,CUSCO,cusco,zona,horas_hombre_perdidas,2832.0,2832.0,0.0,ok
2019,C-11,HUANCAVELICA,huancavelica,zona,huelgas,1.0,1.0,0.0,ok
2019,C-11,HUANCAVELICA,huancavelica,zona,trabajadores_comprendidos,571.0,571.0,0.0,ok
2019,C-11,HUANCAVELICA,huancavelica,zona,horas_hombre_perdidas,31976.0,31976.0,0.0,ok
2019,C-11,ICA,ica,zona,huelgas,2.0,2.0,0.0,ok
2019,C-11,ICA,ica,zona,trabajadores_comprendidos,969.0,969.0,0.0,ok
2019,C-11,ICA,ica,zona,horas_hombre_perdidas,119816.0,119816.0,0.0,ok
2019,C-11,LA OROYA,la_oroya,zona,huelgas,3.0,3.0,0.0,ok
2019,C-11,LA OROYA,la_oroya,zona,trabajadores_comprendidos,0.0,,,sin_total
2019,C-11,LA OROYA,la_oroya,zona,horas_hombre_perdidas,63272.0,63272.0,0.0,ok
2019,C-11,TRUJILLO,trujillo,zona,huelgas,1.0,1.0,0.0,ok
2019,C-11,TRUJILLO,trujillo,zona,trabajadores_comprendidos,989.0,989.0,0.0,ok
2019,C-11,TRUJILLO,trujillo,zona,horas_hombre_perdidas,55384.0,55384.0,0.0,ok
2019,C-11,CHICLAYO,chiclayo,zona,huelgas,20.0,20.0,0.0,ok
2019,C-11,CHICLAYO,chiclayo,zona,trabajadores_comprendidos,10655.0,10655.0,0.0,ok
2019,C-11,CHICLAYO,chiclayo,zona,horas_hombre_perdidas,108880.0,108880.0,0.0,ok
2019,C-11,LIMA METROPOLITANA,lima_metropolitana,zona,huelgas,27.0,27.0,0.0,ok
2019,C-11,LIMA METROPOLITANA,lima_metropolitana,zona,trabajadores_comprendidos,90315.0,90315.0,0.0,ok
2019,C-11,LIMA METROPOLITANA,lima_metropolitana,zona,horas_hombre_perdidas,1262168.0,1262168.0,0.0,ok
2019,C-11,HUACHO,huacho,zona,huelgas,4.0,4.0,0.0,ok
2019,C-11,HUACHO,huacho,zona,trabajadores_comprendidos,2209.0,2209.0,0.0,ok
2019,C-11,HUACHO,huacho,zona,horas_hombre_perdidas,341664.0,341664.0,0.0,ok
2019,C-11,CERRO DE PASCO,cerro_de_pasco,zona,huelgas,1.0,1.0,0.0,ok
2019,C-11,CERRO DE PASCO,cerro_de_pasco,zona,trabajadores_comprendidos,319.0,319.0,0.0,ok
2019,C-11,CERRO DE PASCO,cerro_de_pasco,zona,horas_hombre_perdidas,15312.0,15312.0,0.0,ok
2019,C-11,PIURA,piura,zona,huelgas,1.0,1.0,0.0,ok
2019,C-11,PIURA,piura,zona,trabajadores_comprendidos,0.0,,,sin_total
2019,C-11,PIURA,piura,zona,horas_hombre_perdidas,22320.0,22320.0,0.0,ok
2019,C-11,PUNO,puno,regional,huelgas,1.0,1.0,0.0,ok
2019,C-11,PUNO,puno,regional,trabajadores_comprendidos,948.0,948.0,0.0,ok
2019,C-11,PUNO,puno,regional,horas_hombre_perdidas,7584.0,7584.0,0.0,ok
2019,C-11,TUMBES,tumbes,zona,huelgas,1.0,1.0,0.0,ok
2019,C-11,TUMBES,tumbes,zona,trabajadores_comprendidos,52.0,52.0,0.0,ok
2019,C-11,TUMBES,tumbes,zona,horas_hombre_perdidas,1664.0,1664.0,0.0,ok
2019,C-11,PUCALLPA,pucallpa,zona,huelgas,67.0,67.0,0.0,ok
2019,C-11,PUCALLPA,pucallpa,zona,trabajadores_comprendidos,110154.0,110154.0,0.0,ok
2019,C-11,PUCALLPA,pucallpa,zona,horas_hombre_perdidas,2085856.0,2085856.0,0.0,ok
2020,C-11,HUÁNUCO,huanuco,zona,huelgas,1.0,1.0,0.0,ok
2020,C-11,HUÁNUCO,huanuco,zona,trabajadores_comprendidos,187.0,187.0,0.0,ok
2020,C-11,HUÁNUCO,huanuco,zona,horas_hombre_perdidas,13464.0,13464.0,0.0,ok
2020,C-11,LA OROYA,la_oroya,zona,huelgas,2.0,2.0,0.0,ok
2020,C-11,LA OROYA,la_oroya,zona,trabajadores_comprendidos,309.0,309.0,0.0,ok
2020,C-11,LA OROYA,la_oroya,zona,horas_hombre_perdidas,24400.0,24400.0,0.0,ok
2020,C-11,CHICLAYO,chiclayo,zona,huelgas,3.0,3.0,0.0,ok
2020,C-11,CHICLAYO,chiclayo,zona,trabajadores_comprendidos,2567.0,2567.0,0.0,ok
2020,C-11,CHICLAYO,chiclayo,zona,horas_hombre_perdidas,126856.0,126856.0,0.0,ok
2020,C-11,LIMA METROPOLITANA,lima_metropolitana,zona,huelgas,12.0,12.0,0.0,ok
2020,C-11,LIMA METROPOLITANA,lima_metropolitana,zona,trabajadores_comprendidos,123545.0,123545.0,0.0,ok
2020,C-11,LIMA METROPOLITANA,lima_metropolitana,zona,horas_hombre_perdidas,3457176.0,3457176.0,0.0,ok
2020,C-11,CAÑETE,canete,zona,huelgas,2.0,2.0,0.0,ok
2020,C-11,CAÑETE,canete,zona,trabajadores_comprendidos,878.0,878.0,0.0,ok
2020,C-11,CAÑETE,canete,zona,horas_hombre_perdidas,21072.0,21072.0,0.0,ok
2020,C-11,CERRO DE PASCO,cerro_de_pasco,zona,huelgas,1.0,1.0,0.0,ok
2020,C-11,CERRO DE PASCO,cerro_de_pasco,zona,trabajadores_comprendidos,189.0,189.0,0.0,ok
2020,C-11,CERRO DE PASCO,cerro_de_pasco,zona,horas_hombre_perdidas,4536.0,4536.0,0.0,ok
2020,C-11,MOYOBAMBA,moyobamba,zona,huelgas,1.0,1.0,0.0,ok
2020,C-11,MOYOBAMBA,moyobamba,zona,trabajadores_comprendidos,31.0,31.0,0.0,ok
2020,C-11,MOYOBAMBA,moyobamba,zona,horas_hombre_perdidas,496.0,496.0,0.0,ok
2020,C-11,PUCALLPA,pucallpa,zona,huelgas,23.0,23.0,0.0,ok
2020,C-11,PUCALLPA,pucallpa,zona,trabajadores_comprendidos,127868.0,127868.0,0.0,ok
2020,C-11,PUCALLPA,pucallpa,zona,horas_hombre_perdidas,3653184.0,3653184.0,0.0,ok
2021,C-92,ABANCAY,abancay,zona,huelgas,1.0,1.0,0.0,ok
2021,C-92,ABANCAY,abancay,zona,trabajadores_comprendidos,72.0,72.0,0.0,ok
2021,C-92,ABANCAY,abancay,zona,horas_hombre_perdidas,36288.0,36288.0,0.0,ok
2021,C-92,AREQUIPA,arequipa,zona,huelgas,2.0,2.0,0.0,ok
2021,C-92,AREQUIPA,arequipa,zona,trabajadores_comprendidos,434.0,434.0,0.0,ok
2021,C-92,AREQUIPA,arequipa,zona,horas_hombre_perdidas,62496.0,62496.0,0.0,ok
2021,C-92,HUÁNUCO,huanuco,zona,huelgas,1.0,1.0,0.0,ok
2021,C-92,HUÁNUCO,huanuco,zona,trabajadores_comprendidos,143.0,143.0,0.0,ok
2021,C-92,HUÁNUCO,huanuco,zona,horas_hombre_perdidas,13728.0,13728.0,0.0,ok
2021,C-92,ICA,ica,zona,huelgas,2.0,2.0,0.0,ok
2021,C-92,ICA,ica,zona,trabajadores_comprendidos,1562.0,1562.0,0.0,ok
2021,C-92,ICA,ica,zona,horas_hombre_perdidas,187440.0,187440.0,0.0,ok
2021,C-92,LA OROYA,la_oroya,zona,huelgas,5.0,5.0,0.0,ok
2021,C-92,LA OROYA,la_oroya,zona,trabajadores_comprendidos,1224.0,1224.0,0.0,ok
2021,C-92,LA OROYA,la_oroya,zona,horas_hombre_perdidas,68824.0,68824.0,0.0,ok
2021,C-92,LIMA METROPOLITANA,lima_metropolitana,zona,huelgas,18.0,18.0,0.0,ok
2021,C-92,LIMA METROPOLITANA,lima_metropolitana,zona,trabajadores_comprendidos,203333.0,203333.0,0.0,ok
2021,C-92,LIMA METROPOLITANA,lima_metropolitana,zona,horas_hombre_perdidas,2594288.0,2594288.0,0.0,ok
2021,C-92,HUACHO,huacho,zona,huelgas,3.0,3.0,0.0,ok
2021,C-92,HUACHO,huacho,zona,trabajadores_comprendidos,1246.0,1246.0,0.0,ok
2021,C-92,HUACHO,huacho,zona,horas_hombre_perdidas,24760.0,24760.0,0.0,ok
2021,C-92,IQUITOS,iquitos,zona,huelgas,1.0,1.0,0.0,ok
2021,C-92,IQUITOS,iquitos,zona,trabajadores_comprendidos,75.0,75.0,0.0,ok
2021,C-92,IQUITOS,iquitos,zona,horas_hombre_perdidas,6000.0,6000.0,0.0,ok
2021,C-92,ILO,ilo,zona,huelgas,1.0,1.0,0.0,ok
2021,C-92,ILO,ilo,zona,trabajadores_comprendidos,30.0,30.0,0.0,ok
2021,C-92,ILO,ilo,zona,horas_hombre_perdidas,480.0,480.0,0.0,ok
2021,C-92,CERRO DE PASCO,cerro_de_pasco,zona,huelgas,2.0,2.0,0.0,ok
2021,C-92,CERRO DE PASCO,cerro_de_pasco,zona,trabajadores_comprendidos,590.0,590.0,0.0,ok
2021,C-92,CERRO DE PASCO,cerro_de_pasco,zona,horas_hombre_perdidas,12064.0,12064.0,0.0,ok
2021,C-92,TUMBES,tumbes,zona,huelgas,1.0,1.0,0.0,ok
2021,C-92,TUMBES,tumbes,zona,trabajadores_comprendidos,350.0,350.0,0.0,ok
2021,C-92,TUMBES,tumbes,zona,horas_hombre_perdidas,5600.0,5600.0,0.0,ok
2021,C-92,PUCALLPA,pucallpa,zona,huelgas,38.0,38.0,0.0,ok
2021,C-92,PUCALLPA,pucallpa,zona,trabajadores_comprendidos,209142.0,209142.0,0.0,ok
2021,C-92,PUCALLPA,pucallpa,zona,horas_hombre_perdidas,3027240.0,3027240.0,0.0,ok
2022,C-101,CHIMBOTE,chimbote,zona,huelgas,2.0,2.0,0.0,ok
2022,C-101,CHIMBOTE,chimbote,zona,trabajadores_comprendidos,1300.0,1300.0,0.0,ok
2022,C-101,CHIMBOTE,chimbote,zona,horas_hombre_perdidas,59500.0,59500.0,0.0,ok
2022,C-101,ICA,ica,zona,huelgas,2.0,2.0,0.0,ok
2022,C-101,ICA,ica,zona,trabajadores_comprendidos,599.0,599.0,0.0,ok
2022,C-101,ICA,ica,zona,horas_hombre_perdidas,115312.0,115312.0,0.0,ok
2022,C-101,PISCO,pisco,zona,huelgas,1.0,1.0,0.0,ok
2022,C-101,PISCO,pisco,zona,trabajadores_comprendidos,71.0,71.0,0.0,ok
2022,C-101,PISCO,pisco,zona,horas_hombre_perdidas,27264.0,27264.0,0.0,ok
2022,C-101,LA OROYA,la_oroya,zona,huelgas,3.0,3.0,0.0,ok
2022,C-101,LA OROYA,la_oroya,zona,trabajadores_comprendidos,1035.0,1035.0,0.0,ok
2022,C-101,LA OROYA,la_oroya,zona,horas_hombre_perdidas,94960.0,94960.0,0.0,ok
2022,C-101,TRUJILLO,trujillo,zona,huelgas,2.0,2.0,0.0,ok
2022,C-101,TRUJILLO,trujillo,zona,trabajadores_comprendidos,161.0,161.0,0.0,ok
