anio,modulo,hoja_excel,categoria_original,categoria_homologada_fina,categoria_homologada_agregada,regla_homologacion,nivel_territorial,territorio_padre,huelgas,pct_huelgas,trabajadores_comprendidos,pct_trabajadores,horas_hombre_perdidas,pct_horas,flag_hhp_arrastre,flag_faltante_fuente,flag_paro_nacional_registrado_lima,nota_fuente,archivo_homologado,carpeta_bloque,tipo_anio
2020,tamano,C-9,300 - 499,300_499,300_mas,300-499 -> fina 300_499; agregada 300_mas,,,2.0,8.695652173913043,886.0,0.6929020552444708,8352.0,0.2286224838387555,0,1,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO - MTPE | ELABORACIÓN : MTPE - OGETIC - OFICINA DE ESTADÍSTICA | NOTA: No se dispone de información debido a que el gobierno decretó el Estado de Emergencia Nacional, mediante D.S. N° 044-2020 - PCM, D.S. N° 008-2020 SA que declara en Emergencia Sanitaria a Nivel Nacional y posteriores normas de ampliaciones y modificatorias.",huelgas_2020_homologado.xlsx,era2_homologados_2004_2020,completo
2020,tamano,C-9,500 - 799,500_799,300_mas,500-799 -> fina 500_799; agregada 300_mas,,,3.0,13.04347826086956,1923.0,1.503894641348891,30160.0,0.8255811916399504,0,1,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO - MTPE | ELABORACIÓN : MTPE - OGETIC - OFICINA DE ESTADÍSTICA | NOTA: No se dispone de información debido a que el gobierno decretó el Estado de Emergencia Nacional, mediante D.S. N° 044-2020 - PCM, D.S. N° 008-2020 SA que declara en Emergencia Sanitaria a Nivel Nacional y posteriores normas de ampliaciones y modificatorias.",huelgas_2020_homologado.xlsx,era2_homologados_2004_2020,completo
2020,tamano,C-9,800 - 999,800_999,300_mas,800-999 -> fina 800_999; agregada 300_mas,,,3.0,13.04347826086956,2573.0,2.012231363593706,33392.0,0.9140519612480511,0,1,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO - MTPE | ELABORACIÓN : MTPE - OGETIC - OFICINA DE ESTADÍSTICA | NOTA: No se dispone de información debido a que el gobierno decretó el Estado de Emergencia Nacional, mediante D.S. N° 044-2020 - PCM, D.S. N° 008-2020 SA que declara en Emergencia Sanitaria a Nivel Nacional y posteriores normas de ampliaciones y modificatorias.",huelgas_2020_homologado.xlsx,era2_homologados_2004_2020,completo
2020,tamano,C-9,50 - 99,50_99,50_99,50-99 -> 50_99,,,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO - MTPE | ELABORACIÓN : MTPE - OGETIC - OFICINA DE ESTADÍSTICA | NOTA: No se dispone de información debido a que el gobierno decretó el Estado de Emergencia Nacional, mediante D.S. N° 044-2020 - PCM, D.S. N° 008-2020 SA que declara en Emergencia Sanitaria a Nivel Nacional y posteriores normas de ampliaciones y modificatorias.",huelgas_2020_homologado.xlsx,era2_homologados_2004_2020,completo
2020,territorio,C-5,CAÑETE,canete,canete,CAÑETE -> zona; region_madre=lima_provincia,zona,lima_provincia,2.0,,878.0,,21072.0,,0,1,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO - MTPE | ELABORACIÓN : MTPE - OGETIC - OFICINA DE ESTADÍSTICA | * : LAS HUELGAS QUE FUERON REGISTRADAS EN LIMA METROPOLITANA Huelga indefinida a nivel nacional de la Federación Centro Unión de | NOTA: No se dispone de información debido a que el gobierno decretó el Estado de Emergencia Nacional, mediante D.S. N° 044-2020 - PCM, D.S. N° 008-2020 SA que declara en Emergencia Sanitaria a Nivel Nacional y posteriores normas de ampliaciones y modificatorias.",huelgas_2020_homologado.xlsx,era2_homologados_2004_2020,completo
2020,territorio,C-5,CERRO DE PASCO,cerro_de_pasco,cerro_de_pasco,CERRO DE PASCO -> zona; region_madre=pasco,zona,pasco,1.0,,189.0,,4536.0,,0,1,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO - MTPE | ELABORACIÓN : MTPE - OGETIC - OFICINA DE ESTADÍSTICA | * : LAS HUELGAS QUE FUERON REGISTRADAS EN LIMA METROPOLITANA Huelga indefinida a nivel nacional de la Federación Centro Unión de | NOTA: No se dispone de información debido a que el gobierno decretó el Estado de Emergencia Nacional, mediante D.S. N° 044-2020 - PCM, D.S. N° 008-2020 SA que declara en Emergencia Sanitaria a Nivel Nacional y posteriores normas de ampliaciones y modificatorias.",huelgas_2020_homologado.xlsx,era2_homologados_2004_2020,completo
2020,territorio,C-5,CHICLAYO,chiclayo,chiclayo,CHICLAYO -> zona; region_madre=lambayeque,zona,lambayeque,3.0,,2567.0,,126856.0,,0,1,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO - MTPE | ELABORACIÓN : MTPE - OGETIC - OFICINA DE ESTADÍSTICA | * : LAS HUELGAS QUE FUERON REGISTRADAS EN LIMA METROPOLITANA Huelga indefinida a nivel nacional de la Federación Centro Unión de | NOTA: No se dispone de información debido a que el gobierno decretó el Estado de Emergencia Nacional, mediante D.S. N° 044-2020 - PCM, D.S. N° 008-2020 SA que declara en Emergencia Sanitaria a Nivel Nacional y posteriores normas de ampliaciones y modificatorias.",huelgas_2020_homologado.xlsx,era2_homologados_2004_2020,completo
2020,territorio,C-5,HUÁNUCO,huanuco,huanuco,HUÁNUCO -> region homologada huanuco,regional,huanuco,1.0,,187.0,,13464.0,,0,1,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO - MTPE | ELABORACIÓN : MTPE - OGETIC - OFICINA DE ESTADÍSTICA | * : LAS HUELGAS QUE FUERON REGISTRADAS EN LIMA METROPOLITANA Huelga indefinida a nivel nacional de la Federación Centro Unión de | NOTA: No se dispone de información debido a que el gobierno decretó el Estado de Emergencia Nacional, mediante D.S. N° 044-2020 - PCM, D.S. N° 008-2020 SA que declara en Emergencia Sanitaria a Nivel Nacional y posteriores normas de ampliaciones y modificatorias.",huelgas_2020_homologado.xlsx,era2_homologados_2004_2020,completo
2020,territorio,C-5,HUÁNUCO,huanuco,huanuco,HUÁNUCO -> zona con mismo nombre que la region; region_madre=huanuco,zona,huanuco,1.0,,187.0,,13464.0,,0,1,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO - MTPE | ELABORACIÓN : MTPE - OGETIC - OFICINA DE ESTADÍSTICA | * : LAS HUELGAS QUE FUERON REGISTRADAS EN LIMA METROPOLITANA Huelga indefinida a nivel nacional de la Federación Centro Unión de | NOTA: No se dispone de información debido a que el gobierno decretó el Estado de Emergencia Nacional, mediante D.S. N° 044-2020 - PCM, D.S. N° 008-2020 SA que declara en Emergencia Sanitaria a Nivel Nacional y posteriores normas de ampliaciones y modificatorias.",huelgas_2020_homologado.xlsx,era2_homologados_2004_2020,completo
2020,territorio,C-5,JUNÍN,junin,junin,JUNÍN -> region homologada junin,regional,junin,2.0,,309.0,,24400.0,,0,1,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO - MTPE | ELABORACIÓN : MTPE - OGETIC - OFICINA DE ESTADÍSTICA | * : LAS HUELGAS QUE FUERON REGISTRADAS EN LIMA METROPOLITANA Huelga indefinida a nivel nacional de la Federación Centro Unión de | NOTA: No se dispone de información debido a que el gobierno decretó el Estado de Emergencia Nacional, mediante D.S. N° 044-2020 - PCM, D.S. N° 008-2020 SA que declara en Emergencia Sanitaria a Nivel Nacional y posteriores normas de ampliaciones y modificatorias.",huelgas_2020_homologado.xlsx,era2_homologados_2004_2020,completo
2020,territorio,C-5,LA OROYA,la_oroya,la_oroya,LA OROYA -> zona; region_madre=junin,zona,junin,2.0,,309.0,,24400.0,,0,1,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO - MTPE | ELABORACIÓN : MTPE - OGETIC - OFICINA DE ESTADÍSTICA | * : LAS HUELGAS QUE FUERON REGISTRADAS EN LIMA METROPOLITANA Huelga indefinida a nivel nacional de la Federación Centro Unión de | NOTA: No se dispone de información debido a que el gobierno decretó el Estado de Emergencia Nacional, mediante D.S. N° 044-2020 - PCM, D.S. N° 008-2020 SA que declara en Emergencia Sanitaria a Nivel Nacional y posteriores normas de ampliaciones y modificatorias.",huelgas_2020_homologado.xlsx,era2_homologados_2004_2020,completo
2020,territorio,C-5,LAMBAYEQUE,lambayeque,lambayeque,LAMBAYEQUE -> region homologada lambayeque,regional,lambayeque,3.0,,2567.0,,126856.0,,0,1,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO - MTPE | ELABORACIÓN : MTPE - OGETIC - OFICINA DE ESTADÍSTICA | * : LAS HUELGAS QUE FUERON REGISTRADAS EN LIMA METROPOLITANA Huelga indefinida a nivel nacional de la Federación Centro Unión de | NOTA: No se dispone de información debido a que el gobierno decretó el Estado de Emergencia Nacional, mediante D.S. N° 044-2020 - PCM, D.S. N° 008-2020 SA que declara en Emergencia Sanitaria a Nivel Nacional y posteriores normas de ampliaciones y modificatorias.",huelgas_2020_homologado.xlsx,era2_homologados_2004_2020,completo
2020,territorio,C-5,LIMA METROPOLITANA,lima_metropolitana,lima_metropolitana,LIMA METROPOLITANA -> region homologada lima_metropolitana,regional,lima_metropolitana,12.0,,123545.0,,3457176.0,,0,1,1,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO - MTPE | ELABORACIÓN : MTPE - OGETIC - OFICINA DE ESTADÍSTICA | * : LAS HUELGAS QUE FUERON REGISTRADAS EN LIMA METROPOLITANA Huelga indefinida a nivel nacional de la Federación Centro Unión de | NOTA: No se dispone de información debido a que el gobierno decretó el Estado de Emergencia Nacional, mediante D.S. N° 044-2020 - PCM, D.S. N° 008-2020 SA que declara en Emergencia Sanitaria a Nivel Nacional y posteriores normas de ampliaciones y modificatorias.",huelgas_2020_homologado.xlsx,era2_homologados_2004_2020,completo
2020,territorio,C-5,LIMA METROPOLITANA,lima_metropolitana,lima_metropolitana,LIMA METROPOLITANA -> zona con mismo nombre que la region; region_madre=lima_metropolitana,zona,lima_metropolitana,12.0,,123545.0,,3457176.0,,0,1,1,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO - MTPE | ELABORACIÓN : MTPE - OGETIC - OFICINA DE ESTADÍSTICA | * : LAS HUELGAS QUE FUERON REGISTRADAS EN LIMA METROPOLITANA Huelga indefinida a nivel nacional de la Federación Centro Unión de | NOTA: No se dispone de información debido a que el gobierno decretó el Estado de Emergencia Nacional, mediante D.S. N° 044-2020 - PCM, D.S. N° 008-2020 SA que declara en Emergencia Sanitaria a Nivel Nacional y posteriores normas de ampliaciones y modificatorias.",huelgas_2020_homologado.xlsx,era2_homologados_2004_2020,completo
2020,territorio,C-5,LIMA,lima_provincia,lima_provincia,LIMA -> region homologada lima_provincia,regional,lima_provincia,2.0,,878.0,,21072.0,,0,1,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO - MTPE | ELABORACIÓN : MTPE - OGETIC - OFICINA DE ESTADÍSTICA | * : LAS HUELGAS QUE FUERON REGISTRADAS EN LIMA METROPOLITANA Huelga indefinida a nivel nacional de la Federación Centro Unión de | NOTA: No se dispone de información debido a que el gobierno decretó el Estado de Emergencia Nacional, mediante D.S. N° 044-2020 - PCM, D.S. N° 008-2020 SA que declara en Emergencia Sanitaria a Nivel Nacional y posteriores normas de ampliaciones y modificatorias.",huelgas_2020_homologado.xlsx,era2_homologados_2004_2020,completo
2020,territorio,C-5,MOYOBAMBA,moyobamba,moyobamba,MOYOBAMBA -> zona; region_madre=san_martin,zona,san_martin,1.0,,31.0,,496.0,,0,1,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO - MTPE | ELABORACIÓN : MTPE - OGETIC - OFICINA DE ESTADÍSTICA | * : LAS HUELGAS QUE FUERON REGISTRADAS EN LIMA METROPOLITANA Huelga indefinida a nivel nacional de la Federación Centro Unión de | NOTA: No se dispone de información debido a que el gobierno decretó el Estado de Emergencia Nacional, mediante D.S. N° 044-2020 - PCM, D.S. N° 008-2020 SA que declara en Emergencia Sanitaria a Nivel Nacional y posteriores normas de ampliaciones y modificatorias.",huelgas_2020_homologado.xlsx,era2_homologados_2004_2020,completo
2020,territorio,C-5,PASCO,pasco,pasco,PASCO -> region homologada pasco,regional,pasco,1.0,,189.0,,4536.0,,0,1,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO - MTPE | ELABORACIÓN : MTPE - OGETIC - OFICINA DE ESTADÍSTICA | * : LAS HUELGAS QUE FUERON REGISTRADAS EN LIMA METROPOLITANA Huelga indefinida a nivel nacional de la Federación Centro Unión de | NOTA: No se dispone de información debido a que el gobierno decretó el Estado de Emergencia Nacional, mediante D.S. N° 044-2020 - PCM, D.S. N° 008-2020 SA que declara en Emergencia Sanitaria a Nivel Nacional y posteriores normas de ampliaciones y modificatorias.",huelgas_2020_homologado.xlsx,era2_homologados_2004_2020,completo
2020,territorio,C-5,PUCALLPA,pucallpa,pucallpa,PUCALLPA -> zona; region_madre=ucayali,zona,ucayali,1.0,,162.0,,5184.0,,0,1,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO - MTPE | ELABORACIÓN : MTPE - OGETIC - OFICINA DE ESTADÍSTICA | * : LAS HUELGAS QUE FUERON REGISTRADAS EN LIMA METROPOLITANA Huelga indefinida a nivel nacional de la Federación Centro Unión de | NOTA: No se dispone de información debido a que el gobierno decretó el Estado de Emergencia Nacional, mediante D.S. N° 044-2020 - PCM, D.S. N° 008-2020 SA que declara en Emergencia Sanitaria a Nivel Nacional y posteriores normas de ampliaciones y modificatorias.",huelgas_2020_homologado.xlsx,era2_homologados_2004_2020,completo
2020,territorio,C-5,SAN MARTÍN,san_martin,san_martin,SAN MARTÍN -> region homologada san_martin,regional,san_martin,1.0,,31.0,,496.0,,0,1,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO - MTPE | ELABORACIÓN : MTPE - OGETIC - OFICINA DE ESTADÍSTICA | * : LAS HUELGAS QUE FUERON REGISTRADAS EN LIMA METROPOLITANA Huelga indefinida a nivel nacional de la Federación Centro Unión de | NOTA: No se dispone de información debido a que el gobierno decretó el Estado de Emergencia Nacional, mediante D.S. N° 044-2020 - PCM, D.S. N° 008-2020 SA que declara en Emergencia Sanitaria a Nivel Nacional y posteriores normas de ampliaciones y modificatorias.",huelgas_2020_homologado.xlsx,era2_homologados_2004_2020,completo
2020,territorio,C-5,UCAYALI,ucayali,ucayali,UCAYALI -> region homologada ucayali,regional,ucayali,1.0,,162.0,,5184.0,,0,1,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO - MTPE | ELABORACIÓN : MTPE - OGETIC - OFICINA DE ESTADÍSTICA | * : LAS HUELGAS QUE FUERON REGISTRADAS EN LIMA METROPOLITANA Huelga indefinida a nivel nacional de la Federación Centro Unión de | NOTA: No se dispone de información debido a que el gobierno decretó el Estado de Emergencia Nacional, mediante D.S. N° 044-2020 - PCM, D.S. N° 008-2020 SA que declara en Emergencia Sanitaria a Nivel Nacional y posteriores normas de ampliaciones y modificatorias.",huelgas_2020_homologado.xlsx,era2_homologados_2004_2020,completo
2021,actividad,C-84,ADMINISTRACIÓN PÚBLICA Y DEFENSA,adm_publica,adm_publica,administracion publica -> adm_publica,,,8.0,21.05263157894737,195370.0,93.41500033470082,2330808.0,76.99449003052285,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO - MTPE | DGT - DIRECCIÓN DE PREVENSIÓN Y SOLUCIÓN DE CONFLICTOS Y RESPONSABILIDAD SOCIAL EMPRESARIAL LABORAL | ELABORACIÓN : MTPE - OGETIC - OFICINA DE ESTADÍSTICA,huelgas_2021_homologado.xlsx,era3_homologados,completo
2021,actividad,C-84,"AGRICULTURA, GANADERIA, CAZA Y SILVICULTURA",agricultura,agricultura,agricultura -> agricultura,,,1.0,2.631578947368421,298.0,0.1424869227606124,4768.0,0.1575032042388446,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO - MTPE | DGT - DIRECCIÓN DE PREVENSIÓN Y SOLUCIÓN DE CONFLICTOS Y RESPONSABILIDAD SOCIAL EMPRESARIAL LABORAL | ELABORACIÓN : MTPE - OGETIC - OFICINA DE ESTADÍSTICA,huelgas_2021_homologado.xlsx,era3_homologados,completo
2021,actividad,C-84,COMERCIO AL POR MAYOR Y AL POR MENOR,comercio,comercio,comercio/hoteles -> comercio,,,1.0,2.631578947368421,115.0,0.05498656415258532,1840.0,0.06078143787740647,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO - MTPE | DGT - DIRECCIÓN DE PREVENSIÓN Y SOLUCIÓN DE CONFLICTOS Y RESPONSABILIDAD SOCIAL EMPRESARIAL LABORAL | ELABORACIÓN : MTPE - OGETIC - OFICINA DE ESTADÍSTICA,huelgas_2021_homologado.xlsx,era3_homologados,completo
2021,actividad,C-84,ENSEÑANZA,ensenanza,ensenanza,ensenanza -> ensenanza,,,1.0,2.631578947368421,72.0,0.03442637059987951,36288.0,1.198715661790938,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO - MTPE | DGT - DIRECCIÓN DE PREVENSIÓN Y SOLUCIÓN DE CONFLICTOS Y RESPONSABILIDAD SOCIAL EMPRESARIAL LABORAL | ELABORACIÓN : MTPE - OGETIC - OFICINA DE ESTADÍSTICA,huelgas_2021_homologado.xlsx,era3_homologados,completo
2021,actividad,C-84,INDUSTRIAS MANUFACTURERAS,manufactura,manufactura,manufacturas -> manufactura,,,9.0,23.68421052631579,2435.0,1.164280727926481,200960.0,6.638390084697613,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO - MTPE | DGT - DIRECCIÓN DE PREVENSIÓN Y SOLUCIÓN DE CONFLICTOS Y RESPONSABILIDAD SOCIAL EMPRESARIAL LABORAL | ELABORACIÓN : MTPE - OGETIC - OFICINA DE ESTADÍSTICA,huelgas_2021_homologado.xlsx,era3_homologados,completo
2021,actividad,C-84,EXPLOTACIÓN DE MINAS Y CANTERAS,mineria,mineria,minas y canteras -> mineria,,,15.0,39.47368421052632,5268.0,2.518862782224517,403056.0,13.31430610060649,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO - MTPE | DGT - DIRECCIÓN DE PREVENSIÓN Y SOLUCIÓN DE CONFLICTOS Y RESPONSABILIDAD SOCIAL EMPRESARIAL LABORAL | ELABORACIÓN : MTPE - OGETIC - OFICINA DE ESTADÍSTICA,huelgas_2021_homologado.xlsx,era3_homologados,completo
2021,actividad,C-84,SERVICIOS SOCIALES Y DE SALUD,salud_social,salud_social,servicios sociales y de salud -> salud_social,,,1.0,2.631578947368421,5000.0,2.390720180547188,30000.0,0.9910017045229317,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO - MTPE | DGT - DIRECCIÓN DE PREVENSIÓN Y SOLUCIÓN DE CONFLICTOS Y RESPONSABILIDAD SOCIAL EMPRESARIAL LABORAL | ELABORACIÓN : MTPE - OGETIC - OFICINA DE ESTADÍSTICA,huelgas_2021_homologado.xlsx,era3_homologados,completo
2021,actividad,C-84,"TRANSPORTE, ALMACENAMIENTO Y COMUNICACIONES",transporte,transporte,transporte/comunicaciones -> transporte,,,2.0,5.263157894736842,584.0,0.2792361170879116,19520.0,0.6448117757429209,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO - MTPE | DGT - DIRECCIÓN DE PREVENSIÓN Y SOLUCIÓN DE CONFLICTOS Y RESPONSABILIDAD SOCIAL EMPRESARIAL LABORAL | ELABORACIÓN : MTPE - OGETIC - OFICINA DE ESTADÍSTICA,huelgas_2021_homologado.xlsx,era3_homologados,completo
2021,calificacion,C-88,IMPROCEDENTE - ILEGALIDAD,ilegal,ilegal,improcedente/ilegalidad -> ilegal,,,22.0,,204005.0,,2498776.0,,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO - MTPE | DGT - DIRECCIÓN DE PREVENSIÓN Y SOLUCIÓN DE CONFLICTOS Y RESPONSABILIDAD SOCIAL EMPRESARIAL LABORAL | ELABORACIÓN : MTPE - OGETIC - OFICINA DE ESTADÍSTICA,huelgas_2021_homologado.xlsx,era3_homologados,completo
2021,calificacion,C-88,PROCEDENTE,procedente,procedente,procedente -> procedente,,,16.0,,5137.0,,528464.0,,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO - MTPE | DGT - DIRECCIÓN DE PREVENSIÓN Y SOLUCIÓN DE CONFLICTOS Y RESPONSABILIDAD SOCIAL EMPRESARIAL LABORAL | ELABORACIÓN : MTPE - OGETIC - OFICINA DE ESTADÍSTICA,huelgas_2021_homologado.xlsx,era3_homologados,completo
2021,causas,C-87,OTRAS CAUSAS,otras_causas,otras_causas,otras causas -> otras_causas,,,13.0,34.21052631578948,201370.0,96.28386455135745,2420144.0,79.94556097303153,1,0,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO | DGT - DIRECCIÓN DE PREVENSIÓN Y SOLUCIÓN DE CONFLICTOS Y RESPONSABILIDAD SOCIAL EMPRESARIAL LABORAL | ELABORADO : OGETIC - OFICINA DE ESTADÍSTICA | * COMPRENDE : INCUMPLIMIENTO DE NORMAS LEGALES Y / O CONVENCIONALES, DESPEDIDO O AMENAZA DE DESPIDO Y OTROS MOTIVOS | * * : HORAS - HOMBRE PERDIDAS GENERADAS POR HUELGAS PROVENIENTES DEL MES ANTERIOR.",huelgas_2021_homologado.xlsx,era3_homologados,completo
2021,causas,C-87,PLIEGO RECLAMOS,pliego_reclamos,pliego_reclamos,pliego reclamos -> pliego_reclamos,,,25.0,65.78947368421052,7772.0,3.716135448642549,607096.0,20.05443902696846,1,0,0,"FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO | DGT - DIRECCIÓN DE PREVENSIÓN Y SOLUCIÓN DE CONFLICTOS Y RESPONSABILIDAD SOCIAL EMPRESARIAL LABORAL | ELABORADO : OGETIC - OFICINA DE ESTADÍSTICA | * COMPRENDE : INCUMPLIMIENTO DE NORMAS LEGALES Y / O CONVENCIONALES, DESPEDIDO O AMENAZA DE DESPIDO Y OTROS MOTIVOS | * * : HORAS - HOMBRE PERDIDAS GENERADAS POR HUELGAS PROVENIENTES DEL MES ANTERIOR.",huelgas_2021_homologado.xlsx,era3_homologados,completo
2021,duracion,C-91,DIESISEIS A VEINTIÚN DÍAS,16_21_dias,16_mas_dias,16-21 dias -> fina 16_21_dias; agregada 16_mas_dias,,,3.0,7.894736842105263,1084.0,0.5183081351426304,171696.0,5.671700955325643,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO - MTPE | DGT - DIRECCIÓN DE PREVENSIÓN Y SOLUCIÓN DE CONFLICTOS Y RESPONSABILIDAD SOCIAL EMPRESARIAL LABORAL | ELABORACIÓN : MTPE - OGETIC - OFICINA DE ESTADÍSTICA,huelgas_2021_homologado.xlsx,era3_homologados,completo
2021,duracion,C-91,TRENTISEIS A MÁS DÍAS,36_mas_dias,16_mas_dias,36+ dias -> fina 36_mas_dias; agregada 16_mas_dias,,,3.0,7.894736842105263,362.0,0.1730881410716164,85808.0,2.834529142056791,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO - MTPE | DGT - DIRECCIÓN DE PREVENSIÓN Y SOLUCIÓN DE CONFLICTOS Y RESPONSABILIDAD SOCIAL EMPRESARIAL LABORAL | ELABORACIÓN : MTPE - OGETIC - OFICINA DE ESTADÍSTICA,huelgas_2021_homologado.xlsx,era3_homologados,completo
2021,duracion,C-91,VEINTIDOS A TRENTICINCO DÍAS,22_35_dias,16_mas_dias,22-35 dias -> fina 22_35_dias; agregada 16_mas_dias,,,4.0,10.52631578947368,1011.0,0.4834036205066414,144248.0,4.765000462467462,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO - MTPE | DGT - DIRECCIÓN DE PREVENSIÓN Y SOLUCIÓN DE CONFLICTOS Y RESPONSABILIDAD SOCIAL EMPRESARIAL LABORAL | ELABORACIÓN : MTPE - OGETIC - OFICINA DE ESTADÍSTICA,huelgas_2021_homologado.xlsx,era3_homologados,completo
2021,duracion,C-91,UN DÍA (24 HORAS),1_dia,1_dia,un dia -> 1_dia,,,6.0,15.78947368421053,105160.0,50.28162683726846,831280.0,27.45999656452743,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO - MTPE | DGT - DIRECCIÓN DE PREVENSIÓN Y SOLUCIÓN DE CONFLICTOS Y RESPONSABILIDAD SOCIAL EMPRESARIAL LABORAL | ELABORACIÓN : MTPE - OGETIC - OFICINA DE ESTADÍSTICA,huelgas_2021_homologado.xlsx,era3_homologados,completo
2021,duracion,C-91,DOS DÍAS (48 HORAS),2_dias,2_3_dias,dos dias -> fina 2_dias; agregada 2_3_dias,,,10.0,26.31578947368421,97598.0,46.66590163620889,1561568.0,51.58388499094885,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO - MTPE | DGT - DIRECCIÓN DE PREVENSIÓN Y SOLUCIÓN DE CONFLICTOS Y RESPONSABILIDAD SOCIAL EMPRESARIAL LABORAL | ELABORACIÓN : MTPE - OGETIC - OFICINA DE ESTADÍSTICA,huelgas_2021_homologado.xlsx,era3_homologados,completo
2021,duracion,C-91,TRES DÍAS (72 HORAS),3_dias,2_3_dias,tres dias -> fina 3_dias; agregada 2_3_dias,,,4.0,10.52631578947368,1447.0,0.6918744202503562,34728.0,1.147183573155746,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO - MTPE | DGT - DIRECCIÓN DE PREVENSIÓN Y SOLUCIÓN DE CONFLICTOS Y RESPONSABILIDAD SOCIAL EMPRESARIAL LABORAL | ELABORACIÓN : MTPE - OGETIC - OFICINA DE ESTADÍSTICA,huelgas_2021_homologado.xlsx,era3_homologados,completo
2021,duracion,C-91,CUATRO A SIETE DÍAS,4_7_dias,4_7_dias,4-7 dias -> 4_7_dias,,,3.0,7.894736842105263,709.0,0.3390041216015913,28992.0,0.9577040472509613,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO - MTPE | DGT - DIRECCIÓN DE PREVENSIÓN Y SOLUCIÓN DE CONFLICTOS Y RESPONSABILIDAD SOCIAL EMPRESARIAL LABORAL | ELABORACIÓN : MTPE - OGETIC - OFICINA DE ESTADÍSTICA,huelgas_2021_homologado.xlsx,era3_homologados,completo
2021,duracion,C-91,OCHO A QUINCE DÍAS,8_15_dias,8_15_dias,8-15 dias -> 8_15_dias,,,5.0,13.1578947368421,1771.0,0.846793087949814,168920.0,5.580000264267121,0,0,0,FUENTE : MINISTERIO DE TRABAJO Y PROMOCIÓN DEL EMPLEO - MTPE | DGT - DIRECCIÓN DE PREVENSIÓN Y SOLUCIÓN DE CONFLICTOS Y RESPONSABILIDAD SOCIAL EMPRESARIAL LABORAL | ELABORACIÓN : MTPE - OGETIC - OFICINA DE ESTADÍSTICA,huelgas_2021_homologado.xlsx,era3_homologados,completo
